Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,7,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,69,22,0,75.82417582,24.17582418,0,0.626492537,0.05266418,0.184630522,46.25965197,77.46066332,183.7199817,123.4920709,60.22791084,2.018900898,1.357055724,0.661845174,88.66176063,0.974305062,48.25918216,0.837837838,31,0.277777778,15,0.722222222,39,0.162162162,6,0.673913043,0.837837838,0.746987952,0.550233682,0.85035035,0.768899953,0.758241758,0.117880151,0.882119849,0.241758242,NaN,0.758241758,NaN,NaN,0.890722666,0.740543639,NaN,0.758241758,0,0,0,0,0,0,139592,115620,36486,90.10989011,19.41391941,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,7,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,65,26,0,71.42857143,28.57142857,0,0.558087411,0.054199641,0.185059961,47.60838411,77.64083196,183.7199817,144.0745938,39.64538786,2.018900898,1.583237295,0.435663603,89.48653957,0.983368567,48.70811479,0.783783784,29,0.296296296,16,0.703703704,38,0.216216216,8,0.644444444,0.783783784,0.707317073,0.478934411,0.826826827,0.683257057,0.714285714,0.13471176,0.86528824,0.285714286,NaN,0.714285714,NaN,NaN,0.870879375,0.705089235,NaN,0.714285714,0,0.001,0,0,0,0,139592,115620,36486,87.91208791,19.96336996,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,7,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,63,27,0,70,30,0,0.551660517,0.052012379,0.187228161,45.89688976,78.95686664,174.1812845,129.8553426,44.32594194,1.935347606,1.44283714,0.492510466,86.83227883,0.964803098,49.85166981,0.702702703,26,0.226415094,12,0.773584906,41,0.297297297,11,0.684210526,0.702702703,0.693333333,0.474476393,0.882712902,0.842559351,0.7,0.106000664,0.893999336,0.3,NaN,0.7,NaN,NaN,0.894219088,0.761292522,NaN,0.7,0,0,0,0,0,0,139592,115729,36377,90,17.87037037,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,7,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,65,25,0,72.22222222,27.77777778,0,0.575311438,0.052775785,0.184441273,46.58888099,77.81633017,173.569629,140.8494035,32.72022545,1.928551433,1.564993372,0.363558061,84.15136391,0.935015155,48.48276995,0.810810811,30,0.226415094,12,0.773584906,41,0.189189189,7,0.714285714,0.810810811,0.759493671,0.576368924,0.859255482,0.741443924,0.722222222,0.109986343,0.890013657,0.277777778,NaN,0.722222222,NaN,NaN,0.875827953,0.709306154,NaN,0.722222222,0,0.001,0,0,0,0,139592,115729,36377,91.11111111,20.64814815,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,8,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,61,30,0,67.03296703,32.96703297,0,0.509433962,0.061434977,0.202764431,54.2523006,85.58238738,175.6070055,159.9638192,15.64318631,1.929747313,1.757844167,0.171903146,75.16830421,0.826025321,42.80484369,0.621621622,23,0.259259259,14,0.740740741,40,0.378378378,14,0.621621622,0.621621622,0.621621622,0.362362362,0.812812813,0.654076998,0.67032967,0.118807873,0.881192127,0.32967033,NaN,0.67032967,NaN,NaN,0.853056389,0.685308996,NaN,0.67032967,0,0,0,0,0,0,139592,115620,36486,84.61538462,20.51282051,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,8,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,70,21,0,76.92307692,23.07692308,0,0.640316206,0.046836305,0.172610405,41.37254152,72.8793902,176.4103874,120.7478937,55.66249371,1.938575686,1.326899931,0.611675755,94.30101103,1.036274847,53.45547528,0.837837838,31,0.259259259,14,0.740740741,40,0.162162162,6,0.688888889,0.837837838,0.756097561,0.568427289,0.856356356,0.741471195,0.769230769,0.111976917,0.888023083,0.230769231,NaN,0.769230769,NaN,NaN,0.891827185,0.757990968,NaN,0.769230769,0.001,0,0,0,0,0,139592,115620,36486,91.20879121,18.31501832,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,8,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,67,24,0,73.62637363,26.37362637,0,0.598160074,0.050311139,0.181465998,44.44201327,76.61838978,176.4103874,131.8269139,44.58347351,1.938575686,1.448647406,0.48992828,86.97358271,0.955753656,49.30184893,0.756756757,28,0.203703704,11,0.796296296,43,0.243243243,9,0.717948718,0.756756757,0.736842105,0.548947183,0.872372372,0.756202291,0.736263736,0.106820479,0.893179521,0.263736264,NaN,0.736263736,NaN,NaN,0.891637304,0.737053787,NaN,0.736263736,0,0,0,0,0,0,139592,115620,36486,86.81318681,17.85714286,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,8,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,67,24,0,73.62637363,26.37362637,0,0.609930345,0.052211121,0.177162806,45.83144965,74.27252249,186.3915473,135.2704371,51.1211102,2.048258761,1.48648832,0.561770442,94.11497815,1.034230529,50.49315783,0.756756757,28,0.203703704,11,0.796296296,43,0.243243243,9,0.717948718,0.756756757,0.736842105,0.548947183,0.885385385,0.835460365,0.736263736,0.092824905,0.907175095,0.263736264,NaN,0.736263736,NaN,NaN,0.896616924,0.76673919,NaN,0.736263736,0.001,0,0.015625,0,15.625,0,139592,115620,36486,90.10989011,20.6959707,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,8,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,64,27,0,70.32967033,29.67032967,0,0.556338028,0.055116527,0.186581509,48.37996764,78.21778467,187.9765098,131.8839712,56.09253863,2.065675932,1.449274408,0.616401523,85.23669915,0.936667024,45.34433544,0.72972973,27,0.240740741,13,0.759259259,41,0.27027027,10,0.675,0.72972973,0.701298701,0.4839291,0.860860861,0.777273986,0.703296703,0.109182813,0.890817187,0.296703297,NaN,0.703296703,NaN,NaN,0.887960247,0.724363971,NaN,0.703296703,0,0,0,0,0,0,139592,115620,36486,87.91208791,19.5970696,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,8,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,61,30,0,67.03296703,32.96703297,0,0.514752933,0.059475289,0.194671476,52.24245709,81.67328724,183.7199817,141.897875,41.82210666,2.018900898,1.559317308,0.45958359,85.05230959,0.934640765,46.29453411,0.648648649,24,0.240740741,13,0.759259259,41,0.351351351,13,0.648648649,0.648648649,0.648648649,0.407907908,0.824324324,0.675002046,0.67032967,0.112060575,0.887939425,0.32967033,NaN,0.67032967,NaN,NaN,0.877245508,0.704805379,NaN,0.67032967,0,0.001,0,0,0,0,139592,115620,36486,92.30769231,22.52747253,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,8,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,62,29,0,68.13186813,31.86813187,0,0.51533517,0.059024776,0.194671956,51.84673103,81.67348855,183.7199817,143.0910318,40.62894985,2.018900898,1.572428921,0.446471976,82.44625029,0.90600275,44.87603881,0.72972973,27,0.277777778,15,0.722222222,39,0.27027027,10,0.642857143,0.72972973,0.683544304,0.445314999,0.839339339,0.751759542,0.681318681,0.130705201,0.869294799,0.318681319,NaN,0.681318681,NaN,NaN,0.872340493,0.723495043,NaN,0.681318681,0.001,0,0,0,0,0,139592,115620,36486,86.81318681,20.6959707,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,8,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,68,23,0,74.72527473,25.27472527,0,0.631838171,0.054171773,0.18387591,47.58390533,77.1440703,183.7199817,129.4758055,54.24417622,2.018900898,1.422811049,0.596089849,92.42569877,1.015667019,50.30791856,0.702702703,26,0.166666667,9,0.833333333,45,0.297297297,11,0.742857143,0.702702703,0.722222222,0.541207359,0.855355355,0.735370619,0.747252747,0.079749002,0.920250998,0.252747253,NaN,0.747252747,NaN,NaN,0.891184814,0.732956879,NaN,0.747252747,0,0,0,0,0,0,139592,115620,36486,89.01098901,19.32234432,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,8,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,63,27,0,70,30,0,0.544261065,0.055264493,0.191220957,48.76662843,80.64068748,174.1812845,155.2316938,18.94959076,1.935347606,1.724796597,0.210551008,83.52060399,0.928006711,47.95038929,0.72972973,27,0.283018868,15,0.716981132,38,0.27027027,10,0.642857143,0.72972973,0.683544304,0.440575198,0.828148904,0.680372012,0.7,0.125787677,0.874212323,0.3,0.667989418,0.7,0.682318628,0.569300702,0.858639296,0.692272451,0.340603155,0.7,0,0.001,0,0,0,0,139592,115729,36377,90,21.01851852,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,8,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,67,23,0,74.44444444,25.55555556,0,0.612359551,0.049375577,0.165638808,43.5701162,69.85231947,174.1812845,92.4256041,81.75568043,1.935347606,1.026951157,0.908396449,98.17121491,1.090791277,56.36151736,0.810810811,30,0.20754717,11,0.79245283,42,0.189189189,7,0.731707317,0.810810811,0.769230769,0.596013339,0.893931668,0.770826433,0.744444444,0.094212037,0.905787963,0.255555556,NaN,0.744444444,NaN,NaN,0.916067672,0.749313383,NaN,0.744444444,0,0,0,0,0,0,139592,115729,36377,96.66666667,21.85185185,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,9,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,64,27,0,70.32967033,29.67032967,0,0.558014031,0.054336541,0.187435762,48.00250979,79.14758631,174.9953499,128.0510792,46.94427068,1.923025823,1.407154717,0.515871106,88.89930979,0.976915492,50.80095547,0.648648649,24,0.240740741,13,0.759259259,41,0.351351351,13,0.648648649,0.648648649,0.648648649,0.407907908,0.838838839,0.712615252,0.703296703,0.110173795,0.889826205,0.296703297,NaN,0.703296703,NaN,NaN,0.885330397,0.722724814,NaN,0.703296703,0.001,0,0,0,0,0,139592,115620,36486,91.20879121,18.4981685,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,9,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,60,31,0,65.93406593,34.06593407,0,0.49625,0.060362505,0.198152205,53.2688428,83.57109144,179.2785711,154.2394642,25.03910685,1.970094188,1.694939167,0.27515502,76.49540984,0.840608899,42.66846248,0.621621622,23,0.240740741,13,0.759259259,41,0.378378378,14,0.638888889,0.621621622,0.630136986,0.382608241,0.82982983,0.708707064,0.659340659,0.112174513,0.887825487,0.340659341,NaN,0.659340659,NaN,NaN,0.865444315,0.706954991,NaN,0.659340659,0,0,0,0,0,0,139592,115620,36486,87.91208791,20.23809524,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,9,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,66,25,0,72.52747253,27.47252747,0,0.576113285,0.057704032,0.191731455,50.9158386,80.85078707,182.2785711,148.4172914,33.86127974,2.003061221,1.630959246,0.372101975,76.81265129,0.844095069,42.14025315,0.783783784,29,0.277777778,15,0.722222222,39,0.216216216,8,0.659090909,0.783783784,0.716049383,0.497368351,0.818818819,0.677537411,0.725274725,0.119027434,0.880972566,0.274725275,NaN,0.725274725,NaN,NaN,0.862118876,0.69767383,NaN,0.725274725,0.001,0,0.015625,0,15.625,0,139592,115620,36486,90.10989011,21.33699634,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,9,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,71,20,0,78.02197802,21.97802198,0,0.665809769,0.050258931,0.176494248,44.14347982,74.04074675,184.1350192,138.9310921,45.20392709,2.023461749,1.526715298,0.496746452,91.72269484,1.007941702,49.81273809,0.864864865,32,0.203703704,11,0.796296296,43,0.135135135,5,0.744186047,0.864864865,0.8,0.650504386,0.863863864,0.750696104,0.78021978,0.090372575,0.909627425,0.21978022,NaN,0.78021978,NaN,NaN,0.880318313,0.7371676,NaN,0.78021978,0,0.001,0,0,0,0,139592,115620,36486,84.61538462,20.32967033,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,9,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,66,25,0,72.52747253,27.47252747,0,0.584398977,0.053364721,0.188215904,46.8759092,78.96659364,182.7199817,131.892165,50.82781673,2.007911887,1.44936445,0.558547437,86.17984347,0.947031247,47.16498035,0.783783784,29,0.222222222,12,0.777777778,42,0.216216216,8,0.707317073,0.783783784,0.743589744,0.55439357,0.871371371,0.783346709,0.725274725,0.107200927,0.892799073,0.274725275,NaN,0.725274725,NaN,NaN,0.888354085,0.733182976,NaN,0.725274725,0.001,0,0,0,0,0,139592,115620,36486,89.01098901,19.23076923,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,9,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,66,25,0,72.52747253,27.47252747,0,0.586438829,0.054039638,0.183579172,47.46783931,77.01957578,183.7199817,135.2267436,48.49323805,2.018900898,1.486008172,0.532892726,87.61259849,0.962775808,47.68811627,0.810810811,30,0.222222222,12,0.777777778,42,0.189189189,7,0.714285714,0.810810811,0.759493671,0.579945115,0.866366366,0.779236627,0.725274725,0.101284974,0.898715026,0.274725275,NaN,0.725274725,NaN,NaN,0.881849191,0.732073742,NaN,0.725274725,0,0,0,0,0,0,139592,115620,36486,92.30769231,20.14652015,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,9,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,69,22,0,75.82417582,24.17582418,0,0.636528686,0.049941289,0.174241739,43.86789348,73.10210978,183.7199817,110.8690549,72.85092679,2.018900898,1.218341263,0.800559635,102.6081681,1.127562287,55.8503039,0.783783784,29,0.203703704,11,0.796296296,43,0.216216216,8,0.725,0.783783784,0.753246753,0.574077612,0.86986987,0.755413313,0.758241758,0.097423007,0.902576993,0.241758242,NaN,0.758241758,NaN,NaN,0.906408809,0.767295429,NaN,0.758241758,0,0,0,0,0,0,139592,115620,36486,91.20879121,20.6959707,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,9,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,67,24,0,73.62637363,26.37362637,0,0.603269755,0.054208108,0.181018745,47.61582121,75.94536345,183.7199817,128.5664882,55.1534935,2.018900898,1.412818552,0.606082346,89.52524218,0.98379387,48.72918087,0.783783784,29,0.222222222,12,0.777777778,42,0.216216216,8,0.707317073,0.783783784,0.743589744,0.55439357,0.864364364,0.766151176,0.736263736,0.100369223,0.899630777,0.263736264,NaN,0.736263736,NaN,NaN,0.889510453,0.719650382,NaN,0.736263736,0.001,0,0,0,0,0,139592,115620,36486,90.10989011,21.06227106,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,9,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,68,22,0,75.55555556,24.44444444,0,0.638752053,0.051623032,0.176891887,45.55332125,74.59790822,174.1812845,107.8681478,66.31313674,1.935347606,1.198534975,0.73681263,96.91682113,1.076853568,55.64135171,0.72972973,27,0.169811321,9,0.830188679,44,0.27027027,10,0.75,0.72972973,0.739726027,0.562361283,0.863844977,0.734372358,0.755555556,0.080999491,0.919000509,0.244444444,NaN,0.755555556,NaN,NaN,0.902485541,0.741649445,NaN,0.755555556,0,0.001,0,0,0,0,139592,115729,36377,94.44444444,19.90740741,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,9,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,62,28,0,68.88888889,31.11111111,0,0.536849844,0.059770113,0.198702144,52.76326487,83.83303498,173.569629,153.3835087,20.18612025,1.928551433,1.704261208,0.224290225,78.4654436,0.871838262,45.20689713,0.675675676,25,0.245283019,13,0.754716981,40,0.324324324,12,0.657894737,0.675675676,0.666666667,0.428755969,0.816930138,0.701309728,0.688888889,0.11468777,0.88531223,0.311111111,NaN,0.688888889,NaN,NaN,0.861690724,0.705809633,NaN,0.688888889,0,0,0,0,0,0,139592,115729,36377,88.88888889,20.18518519,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,10,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,70,21,0,76.92307692,23.07692308,0,0.656603774,0.050144753,0.173790271,44.25185736,73.29639693,179.2785711,109.7962093,69.48236181,1.970094188,1.20655175,0.763542438,96.32354423,1.058500486,53.72842032,0.810810811,30,0.12962963,7,0.87037037,47,0.189189189,7,0.810810811,0.810810811,0.810810811,0.681181181,0.892892893,0.802099237,0.769230769,0.064155482,0.935844518,0.230769231,NaN,0.769230769,NaN,NaN,0.912347904,0.756144877,NaN,0.769230769,0.001,0,0,0,0,0,139592,115620,36486,93.40659341,19.41391941,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,10,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,72,19,0,79.12087912,20.87912088,0,0.684489051,0.046512579,0.166161033,41.04652802,70.0787503,179.2785711,100.968781,78.30979009,1.970094188,1.109547044,0.860547144,100.9989188,1.109878228,56.33630285,0.810810811,30,0.166666667,9,0.833333333,45,0.189189189,7,0.769230769,0.810810811,0.789473684,0.639362013,0.899399399,0.847127274,0.791208791,0.081634272,0.918365728,0.208791209,NaN,0.791208791,NaN,NaN,0.924126503,0.796819833,NaN,0.791208791,0,0.001,0,0,0,0,139592,115620,36486,91.20879121,19.32234432,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,10,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,66,25,0,72.52747253,27.47252747,0,0.595411702,0.051856966,0.178245099,45.76196271,75.17359016,179.8635336,139.774005,40.08952856,1.976522347,1.535978077,0.44054427,93.04206535,1.022440279,51.72925467,0.675675676,25,0.185185185,10,0.814814815,44,0.324324324,12,0.714285714,0.675675676,0.694444444,0.49522242,0.876376376,0.760872802,0.725274725,0.094153043,0.905846957,0.274725275,NaN,0.725274725,NaN,NaN,0.890064747,0.751896597,NaN,0.725274725,0,0,0,0,0,0,139592,115620,36486,86.81318681,20.51282051,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,10,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,58,33,0,63.73626374,36.26373626,0,0.469434629,0.062232461,0.203620625,54.6653879,85.42969442,182.7199817,165.7486566,16.97132513,2.007911887,1.821413808,0.186498078,75.83954681,0.833401613,41.50588573,0.594594595,22,0.259259259,14,0.740740741,40,0.405405405,15,0.611111111,0.594594595,0.602739726,0.336856138,0.801801802,0.65758697,0.637362637,0.120864617,0.879135383,0.362637363,NaN,0.637362637,NaN,NaN,0.852043787,0.667634672,NaN,0.637362637,0,0,0,0,0,0,139592,115620,36486,85.71428571,19.96336996,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,10,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,62,29,0,68.13186813,31.86813187,0,0.533663191,0.056903339,0.191428284,49.98328353,80.31262517,183.7199817,148.079017,35.64096467,2.018900898,1.627241945,0.391658952,86.44098289,0.949900911,47.05039816,0.675675676,25,0.203703704,11,0.796296296,43,0.324324324,12,0.694444444,0.675675676,0.684931507,0.474112445,0.855355355,0.74135937,0.681318681,0.097637198,0.902362802,0.318681319,NaN,0.681318681,NaN,NaN,0.87776566,0.722263032,NaN,0.681318681,0,0,0,0,0,0,139592,115620,36486,89.01098901,20.32967033,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,10,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,67,24,0,73.62637363,26.37362637,0,0.594127486,0.051130031,0.178632455,44.91207182,74.94420908,183.7199817,116.7411158,66.97886585,2.018900898,1.282869405,0.736031493,90.3129873,0.99245041,49.15795575,0.810810811,30,0.277777778,15,0.722222222,39,0.189189189,7,0.666666667,0.810810811,0.731707317,0.52368085,0.872872873,0.81135548,0.736263736,0.120487348,0.879512652,0.263736264,NaN,0.736263736,NaN,NaN,0.89975261,0.743854285,NaN,0.736263736,0,0,0,0,0,0,139592,115620,36486,90.10989011,18.68131868,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,10,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,63,28,0,69.23076923,30.76923077,0,0.537316143,0.056914581,0.195347805,49.99315837,81.95703747,183.7199817,170.396957,13.32302474,2.018900898,1.872494032,0.146406865,79.53551257,0.874016622,43.29170504,0.756756757,28,0.259259259,14,0.740740741,40,0.243243243,9,0.666666667,0.756756757,0.708860759,0.490191704,0.835835836,0.666363717,0.692307692,0.116569232,0.883430768,0.307692308,NaN,0.692307692,NaN,NaN,0.853438885,0.666039537,NaN,0.692307692,0,0,0,0,0,0,139592,115620,36486,85.71428571,20.32967033,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,10,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,817,91,66,25,0,72.52747253,27.47252747,0,0.583485903,0.053409755,0.186099778,46.96012242,78.16262557,180.851798,135.3479874,45.50381064,1.987382396,1.487340521,0.500041875,92.97611583,1.021715559,51.41011416,0.756756757,28,0.259259259,14,0.740740741,40,0.243243243,9,0.666666667,0.756756757,0.708860759,0.490191704,0.828328328,0.672879486,0.725274725,0.115509872,0.884490128,0.274725275,NaN,0.725274725,NaN,NaN,0.874873565,0.715921259,NaN,0.725274725,0,0.001,0,0,0,0,139592,115620,36486,89.01098901,19.96336996,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,10,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,61,29,0,67.77777778,32.22222222,0,0.516666667,0.059193476,0.190975292,52.28512068,80.62700475,171.3131009,132.9595359,38.35356499,1.903478898,1.477328176,0.426150722,77.49538396,0.861059822,45.23611071,0.648648649,24,0.264150943,14,0.735849057,39,0.351351351,13,0.631578947,0.648648649,0.64,0.383035546,0.830698623,0.763108091,0.677777778,0.126036917,0.873963083,0.322222222,0.659966583,0.677777778,0.668747182,0.548033164,0.874939061,0.735951652,0.400101449,0.677777778,0,0,0,0,0,0,139592,115729,36377,91.11111111,22.40740741,?,?,?,?
hawksA-weka.filters.unsupervised.attribute.NumericToNominal-R3-10,10,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1.47824E+18,2.02E+07,818,90,65,25,0,72.22222222,27.77777778,0,0.571020019,0.053418903,0.187849482,47.1055785,79.15730324,177.8528501,128.5829924,49.26985771,1.976142779,1.428699916,0.547442863,83.28318776,0.925368753,46.82701891,0.783783784,29,0.264150943,14,0.735849057,39,0.216216216,8,0.674418605,0.783783784,0.725,0.511861223,0.841407445,0.709771838,0.722222222,0.123344862,0.876655138,0.277777778,NaN,0.722222222,NaN,NaN,0.87775724,0.719053255,NaN,0.722222222,0,0,0,0,0,0,139592,115729,36377,92.22222222,19.44444444,?,?,?,?
